date,home_team,away_team,home_score,away_score,winner,winner_code,home_neutral,home_ppg_last_5,home_avg_goals_scored_last_5,home_avg_goals_conceded_last_5,home_clean_sheets_rate_last_5,home_avg_goal_difference_last_5,home_avg_goal_difference_last_10,home_failed_score_rate_last_5,home_over_2_5_rate_last_5,home_over_3_5_rate_last_5,home_under_1_5_rate_last_5,home_days_since_last_game,home_pi_home_rating,home_pi_away_rating,home_pi_expected_gd,home_pi_diff,away_ppg_last_5,away_avg_goals_scored_last_5,away_avg_goals_conceded_last_5,away_clean_sheets_rate_last_5,away_avg_goal_difference_last_5,away_avg_goal_difference_last_10,away_failed_score_rate_last_5,away_over_2_5_rate_last_5,away_over_3_5_rate_last_5,away_under_1_5_rate_last_5,away_days_since_last_game,away_pi_home_rating,away_pi_away_rating,away_pi_expected_gd,away_pi_diff,pi_rating_diff,diff_ppg_last_5,diff_goal_difference,diff_btts_rate,diff_avg_goals_scored_last_5,diff_avg_goals_conceded_last_5,diff_over_2_5_rate,diff_under_1_5_rate,diff_rests_days
2012-09-02,Cameroon,India,2.0,2.0,DRAW,0,False,2.4,2.4,0.6,0.6,1.6,0.9,0.0,0.4,0.2,0.4,2.0,3.2257616510465126,1.9302158209815148,0.9870141591628988,3.475624529671128,1.6,1.0,1.2,0.4,0.6,-1.2,0.6,0.2,0.0,0.6,2.0,-1.5454087086896129,-6.358528467645642,-0.9870141591628988,-3.475624529671128,9.584290118692154,0.7999999999999998,1.0,0.2,1.4,-0.6,0.2,-0.19999999999999996,0.0
2012-09-04,Liberia,Malawi,1.0,0.0,Liberia,1,False,1.0,0.4,0.8,0.6,-0.4,-0.6,0.6,0.0,0.0,1.0,20.0,1.4720776319904958,-2.6475365647388687,0.3719715557747047,1.3373288707108713,1.2,0.8,0.2,0.8,0.4,0.0,0.4,0.0,0.0,0.8,60.0,4.405762719633732,0.1347487612796244,-0.3719715557747047,-1.3373288707108713,1.3373288707108715,-0.19999999999999996,-0.8,0.0,-0.4,0.6000000000000001,0.0,0.19999999999999996,-40.0
2012-09-05,Montserrat,Suriname,1.0,7.0,Suriname,2,True,1.0,0.8,4.8,0.0,-4.0,-5.2,0.4,0.0,0.0,0.8,416.0,-6.476656974358088,-7.504629866825221,-2.5411448622413038,-2.607482138047408,1.2,0.6,1.6,0.4,0.6,0.2,0.6,0.0,0.0,0.8,52.0,-4.663484807919385,-4.897147728777813,2.5411448622413038,2.607482138047408,-2.6074821380474082,-0.19999999999999996,-4.6,0.39999999999999997,0.20000000000000007,3.1999999999999997,0.0,0.0,364.0
2012-09-05,Iran,Jordan,0.0,0.0,DRAW,0,False,1.4,1.2,0.6,0.6,0.0,0.8,0.4,0.2,0.0,0.6,21.0,4.087366963315242,3.2474377580142764,0.014945895411571,0.0308392298150272,1.6,1.4,1.6,0.4,-1.0,-0.4,0.4,0.2,0.2,0.6,21.0,3.216598528199249,0.7130826620778596,-0.014945895411571,-0.0308392298150272,3.3742843012373824,-0.20000000000000018,1.0,0.0,-0.19999999999999996,-1.0,0.0,0.0,0.0
2012-09-05,Cambodia,Philippines,0.0,0.0,DRAW,0,False,1.4,1.8,3.8,0.0,-1.2,-0.7,0.4,0.4,0.2,0.4,430.0,-7.751279812441564,-7.7535349469619455,-4.498265832480252,-6.107420475872068,1.4,2.0,1.4,0.4,0.8,0.4,0.2,0.4,0.2,0.4,85.0,-5.819781335818269,-1.6438593365694962,4.498265832480252,6.107420475872068,-6.107420475872068,0.0,-2.0,0.0,-0.19999999999999996,2.4,0.0,0.0,345.0
2012-09-06,China,Sweden,0.0,1.0,Sweden,2,False,2.0,1.8,0.6,0.4,0.6,0.8,0.2,0.4,0.0,0.4,22.0,3.809490993892674,5.812404120909748,2.0598938898223165,3.374896158132266,1.8,1.4,1.8,0.2,-0.4,0.3,0.2,0.0,0.0,0.4,22.0,2.437507962777482,9.384364027076424,-2.0598938898223165,-3.374896158132266,-5.57487303318375,0.19999999999999996,1.0,-0.19999999999999996,0.40000000000000013,-1.2000000000000002,0.4,0.0,0.0
2012-09-06,Australia,Lebanon,3.0,0.0,Australia,1,False,1.0,1.2,1.6,0.2,-0.2,0.9,0.4,0.2,0.2,0.8,22.0,4.352287157518888,0.2054276336462783,-0.4305970372851935,-1.49435706015028,0.8,0.2,1.6,0.0,-1.8,-1.6,0.8,0.0,0.0,1.0,71.0,1.6997846937965584,-2.9964306122718294,0.4305970372851935,1.49435706015028,7.348717769790717,0.19999999999999996,1.6,0.39999999999999997,1.0,0.0,0.2,-0.19999999999999996,-49.0
2012-09-06,Japan,United Arab Emirates,1.0,0.0,Japan,1,False,1.8,2.6,0.4,0.6,2.0,1.6,0.0,0.4,0.2,0.4,22.0,5.512664889904309,4.6493453382377,3.0615767530170963,7.282487860926233,2.2,1.8,1.2,0.4,0.8,-0.3,0.2,0.4,0.2,0.6,190.0,4.29832132404832,-1.769822971021924,-3.0615767530170963,-7.282487860926233,7.282487860926233,-0.40000000000000013,1.2,0.0,0.8,-0.7999999999999999,0.0,-0.19999999999999996,-168.0
2012-09-06,Qatar,Tajikistan,1.0,2.0,Tajikistan,2,True,1.0,0.6,1.2,0.6,-0.6,0.0,0.4,0.0,0.0,1.0,86.0,-0.3042356684712195,4.993887073001053,4.175785371308104,9.791015613703498,1.2,0.8,1.6,0.2,0.0,-1.7,0.4,0.0,0.0,0.8,177.0,-0.3124962311669756,-4.797128540702445,-4.175785371308104,-9.791015613703498,9.791015613703498,-0.19999999999999996,-0.6,0.0,-0.20000000000000007,-0.40000000000000013,0.0,0.19999999999999996,-91.0
2012-09-07,Philippines,Singapore,2.0,0.0,Philippines,1,False,1.2,1.8,1.0,0.6,1.0,0.6,0.4,0.4,0.2,0.4,2.0,-6.411961922592848,-4.604762270442391,-1.2969579831591584,-2.590141685993586,1.2,1.0,2.4,0.2,-0.6,-1.8,0.4,0.0,0.0,0.6,23.0,-2.014620584448805,-4.802014990905708,1.2969579831591584,2.590141685993586,-1.6099469316871398,0.0,1.6,0.0,0.8,-1.4,0.4,-0.19999999999999996,-21.0
2012-09-07,Peru,Venezuela,2.0,1.0,Peru,1,False,1.8,0.8,1.6,0.4,0.0,-0.9,0.4,0.0,0.0,0.8,23.0,5.561236317427918,3.510067190093795,-0.4619729178356375,-0.524548694598737,1.0,1.2,1.8,0.2,0.2,-0.8,0.4,0.2,0.2,0.8,23.0,4.582672863484588,6.085785012026655,0.4619729178356375,0.524548694598737,-0.524548694598737,0.8,-0.2,-0.2,-0.3999999999999999,-0.19999999999999996,-0.2,0.0,0.0
2012-09-07,Northern Ireland,Russia,0.0,2.0,Russia,2,False,0.8,0.8,3.4,0.0,-2.8,-1.7,0.6,0.2,0.0,0.8,23.0,1.808245790466628,-4.832536642119623,-3.591917753844419,-8.89667127779566,1.4,1.8,0.8,0.2,0.8,0.9,0.2,0.4,0.2,0.6,23.0,4.064134635676037,3.178139299902282,3.591917753844419,8.89667127779566,-1.369893509435654,-0.5999999999999999,-3.5999999999999996,-0.19999999999999996,-1.0,2.5999999999999996,-0.2,0.20000000000000007,0.0
2012-09-07,Netherlands,Turkey,2.0,0.0,Netherlands,1,False,1.4,2.0,1.8,0.2,-0.6,0.2,0.2,0.2,0.2,0.6,23.0,6.665864970273556,1.950195503326356,1.309720199843981,1.44010314445958,2.2,1.8,1.2,0.4,0.4,-0.1,0.2,0.2,0.0,0.2,23.0,-1.4424796175962329,5.225761825813976,-1.309720199843981,-1.44010314445958,1.44010314445958,-0.8000000000000003,-1.0,0.19999999999999996,0.19999999999999996,0.6000000000000001,0.0,0.39999999999999997,0.0
2012-09-07,Montenegro,Poland,2.0,2.0,DRAW,0,False,1.6,1.2,1.2,0.2,0.4,-0.4,0.4,0.0,0.0,0.4,23.0,7.034660788954653,4.1299116471169945,3.49970799238546,5.124837498257228,1.0,1.2,0.8,0.2,-0.4,0.5,0.4,0.2,0.2,0.8,23.0,4.644170435892523,1.9098232906974253,-3.49970799238546,-5.124837498257228,5.124837498257228,0.6000000000000001,0.8,0.0,0.0,0.3999999999999999,-0.2,-0.4,0.0
2012-09-07,Luxembourg,Portugal,1.0,2.0,Portugal,2,False,1.4,0.6,2.2,0.0,-0.8,-1.7,0.6,0.0,0.0,0.8,23.0,-1.0552671948332302,-5.044993304992092,-5.082773081057488,-8.695327289242481,2.6,1.6,0.6,0.6,1.0,0.3,0.2,0.2,0.0,0.4,23.0,6.268969689862011,7.64006009440925,5.082773081057488,8.695327289242481,-8.695327289242481,-1.2000000000000002,-1.8,0.0,-1.0,1.6,-0.2,0.4,0.0
2012-09-07,Lithuania,Slovakia,1.0,1.0,DRAW,0,False,0.6,0.2,1.6,0.2,-1.4,-0.8,0.8,0.0,0.0,1.0,23.0,0.164394884489919,-0.5383005035242023,-1.335750749172152,-3.591015243770758,1.6,1.2,1.2,0.0,0.0,-0.4,0.4,0.2,0.0,0.6,23.0,0.6019818325570514,3.755410128260677,1.335750749172152,3.591015243770758,-3.591015243770758,-1.0,-1.4,-0.39999999999999997,-1.0,0.40000000000000013,-0.2,0.4,0.0
2012-09-07,New Caledonia,New Zealand,0.0,2.0,New Zealand,2,False,2.2,3.8,1.4,0.4,1.4,2.1,0.2,0.6,0.4,0.2,89.0,2.2370926887565856,-1.1881475476652947,1.7326120252119717,5.373213266420299,2.0,1.6,1.4,0.2,0.4,0.0,0.2,0.2,0.2,0.6,89.0,-1.399296377192664,-3.1361205776637133,-1.7326120252119717,-5.373213266420299,5.373213266420299,0.20000000000000018,0.9999999999999999,-0.19999999999999996,2.1999999999999997,0.0,0.39999999999999997,-0.39999999999999997,0.0
2012-09-07,Solomon Islands,Tahiti,2.0,0.0,Solomon Islands,1,False,1.0,1.0,1.2,0.4,0.0,0.0,0.4,0.2,0.0,0.8,89.0,-5.5553136607508,-3.209708857924545,-2.569518490881117,-5.45191116473043,3.0,4.0,1.0,0.4,0.8,1.9,0.0,0.6,0.6,0.4,89.0,-3.605379984058385,-0.1034024960203698,2.569518490881117,5.45191116473043,-5.45191116473043,-2.0,-0.8,-0.19999999999999996,-3.0,0.19999999999999996,-0.39999999999999997,0.4,0.0
2012-09-07,Slovenia,Switzerland,0.0,2.0,Switzerland,2,False,1.4,1.8,1.6,0.2,-0.4,-0.1,0.0,0.2,0.2,0.6,23.0,7.188512100539107,4.957036920721746,1.251546481079802,1.1867750575283802,2.2,2.2,1.8,0.2,0.6,0.6,0.2,0.4,0.4,0.6,23.0,7.277039798555159,6.001737043010727,-1.251546481079802,-1.1867750575283802,1.1867750575283802,-0.8000000000000003,-1.0,0.20000000000000007,-0.40000000000000013,-0.19999999999999996,-0.2,0.0,0.0
2012-09-07,Saudi Arabia,Spain,0.0,5.0,Spain,2,False,1.6,2.0,1.0,0.4,-0.8,0.1,0.4,0.4,0.4,0.4,64.0,0.7582810210698592,1.1902862332363018,-1.6600394746082778,-3.545095821493965,3.0,1.8,0.2,0.8,2.4,2.1,0.2,0.2,0.2,0.4,23.0,4.735382054730267,6.708437425196042,1.6600394746082778,3.545095821493965,-5.950156404126183,-1.4,-3.2,0.0,0.19999999999999996,0.8,0.2,0.0,41.0
2012-09-07,Belarus,Georgia,0.0,1.0,Georgia,2,False,0.8,0.8,1.0,0.2,0.0,-0.4,0.4,0.0,0.0,0.8,23.0,2.715558537607201,3.469092039136088,0.2415952033420128,0.4996994232138538,2.2,1.6,1.4,0.2,0.6,-0.1,0.0,0.0,0.0,0.4,23.0,2.969392615922234,2.158419164711535,-0.2415952033420128,-0.4996994232138538,0.5571393728956662,-1.4000000000000001,-0.6,-0.20000000000000007,-0.8,-0.3999999999999999,0.0,0.4,0.0
2012-09-07,Kazakhstan,Republic of Ireland,1.0,2.0,Republic of Ireland,2,False,1.0,1.2,1.8,0.4,-0.2,-0.5,0.6,0.2,0.2,0.8,94.0,-0.4832421518849881,1.094958009914937,-0.3294406780337626,-1.3173485791118846,0.6,0.2,1.8,0.4,-1.4,-0.2,0.8,0.0,0.0,1.0,23.0,4.403877369454071,0.8341064272268965,0.3294406780337626,1.3173485791118846,-1.3173485791118846,0.4,1.2,0.2,1.0,0.0,0.2,-0.19999999999999996,71.0
2012-09-07,Costa Rica,Mexico,0.0,2.0,Mexico,2,False,1.6,1.8,1.2,0.2,0.0,0.4,0.4,0.4,0.2,0.4,23.0,1.5655830795972068,4.6791693530725365,-2.427906970063919,-4.30246899892065,2.6,1.8,0.8,0.2,1.2,1.1,0.2,0.2,0.0,0.2,23.0,3.257109141695947,5.868052078517857,2.427906970063919,4.30246899892065,-4.30246899892065,-1.0,-1.2,-0.19999999999999996,0.0,0.3999999999999999,0.2,0.2,0.0
2012-09-07,Colombia,Uruguay,4.0,0.0,Colombia,1,False,1.6,1.0,0.8,0.4,1.0,0.8,0.2,0.0,0.0,0.8,89.0,1.1085610191103137,3.691955634342397,-3.765239831478792,-5.929536559184042,0.6,1.4,1.0,0.2,-0.4,0.5,0.2,0.2,0.2,0.8,23.0,5.916356776867603,7.038097578294355,3.765239831478792,5.929536559184042,-5.929536559184042,1.0,1.4,-0.4,-0.3999999999999999,-0.19999999999999996,-0.2,0.0,66.0
2012-09-07,Canada,Panama,1.0,0.0,Canada,1,False,1.4,0.8,0.6,0.8,0.8,1.3,0.4,0.0,0.0,0.8,23.0,3.7189177600440857,4.136867811152047,0.0701116300600719,0.1312896666928931,2.6,1.2,0.6,0.6,0.2,0.5,0.2,0.0,0.0,0.6,23.0,2.11381835175138,3.5876280933511926,-0.0701116300600719,-0.1312896666928931,0.1312896666928931,-1.2000000000000002,0.6000000000000001,0.0,-0.3999999999999999,0.0,0.0,0.20000000000000007,0.0
2012-09-07,Bulgaria,Italy,2.0,2.0,DRAW,0,False,1.6,0.8,1.0,0.2,0.0,-1.0,0.4,0.0,0.0,0.8,23.0,1.2530076982504503,2.841174013780934,-1.1430324764637487,-2.687089940864748,2.2,1.0,1.4,0.4,-0.8,-0.6,0.4,0.0,0.0,0.6,23.0,4.403650758141946,3.940097639115199,1.1430324764637487,2.687089940864748,-2.687089940864749,-0.6000000000000001,0.8,0.0,-0.19999999999999996,-0.3999999999999999,0.0,0.20000000000000007,0.0
2012-09-07,British Virgin Islands,Suriname,0.0,4.0,Suriname,2,True,1.4,0.4,6.2,0.2,-3.2,-4.1,0.6,0.0,0.0,1.0,62.0,-7.900240707469299,-8.770080785100374,-5.835352687137879,-6.4698265080497634,1.6,1.8,1.2,0.4,2.2,0.4,0.6,0.2,0.2,0.6,2.0,-4.663484807919385,-2.300254277050611,5.835352687137879,6.4698265080497634,-6.4698265080497634,-0.20000000000000018,-5.4,0.0,-1.4,5.0,-0.2,0.4,60.0
2012-09-07,Brazil,South Africa,1.0,0.0,Brazil,1,False,2.2,2.6,1.6,0.2,0.8,1.2,0.2,0.8,0.2,0.2,23.0,7.586485564306965,7.503813112322348,4.229951295271299,5.806594457043614,0.6,1.0,0.4,0.6,0.4,0.0,0.4,0.2,0.0,0.8,84.0,3.767367038649109,1.7798911072633514,-4.229951295271299,-5.806594457043614,5.806594457043614,1.6,0.4,0.19999999999999996,1.6,1.2000000000000002,0.6000000000000001,-0.6000000000000001,-61.0
2012-09-07,Bosnia and Herzegovina,Liechtenstein,8.0,1.0,Bosnia and Herzegovina,1,False,1.4,1.2,2.2,0.2,1.2,0.8,0.2,0.0,0.0,0.6,23.0,5.299535726423796,5.637731654007115,2.3370197438118456,4.414122481134871,1.4,0.4,2.8,0.2,-2.6,-2.0,0.6,0.0,0.0,1.0,24.0,1.2236091728722438,-3.2474182588441534,-2.3370197438118456,-4.414122481134871,8.54695398526795,0.0,3.8,0.39999999999999997,0.7999999999999999,-0.5999999999999996,0.0,-0.4,-1.0
2012-09-07,Croatia,North Macedonia,1.0,0.0,Croatia,1,False,1.0,1.4,1.6,0.0,0.0,0.3,0.2,0.2,0.0,0.6,23.0,2.9627502325293547,4.992384258004531,-0.0168231903202296,-0.0367771010842918,0.8,0.4,0.4,0.8,-0.2,-0.4,0.6,0.0,0.0,1.0,23.0,1.590293043298991,2.9995273336136465,0.0168231903202296,0.0367771010842918,-0.036777101084291886,0.19999999999999996,0.2,0.6000000000000001,0.9999999999999999,1.2000000000000002,0.2,-0.4,0.0
2012-09-07,Bolivia,Ecuador,0.0,1.0,Ecuador,2,False,2.2,1.2,0.8,0.4,0.4,-0.2,0.4,0.2,0.0,0.6,23.0,4.380017059555502,4.4608251044409135,-1.3532183234390014,-1.7157745322407552,2.6,1.6,0.8,0.8,0.6,1.1,0.2,0.2,0.0,0.4,23.0,6.176599636681669,6.145405786545787,1.3532183234390014,1.7157745322407552,-1.7653887269902846,-0.3999999999999999,-0.19999999999999996,0.2,-0.40000000000000013,0.0,0.0,0.19999999999999996,0.0
2012-09-07,Belgium,Wales,2.0,0.0,Belgium,1,False,0.8,1.4,1.2,0.2,0.6,0.6,0.4,0.2,0.2,0.6,23.0,5.560450099799924,3.808330972486447,0.7761795400547666,1.6937630238150052,1.8,1.0,1.2,0.2,-0.8,-0.2,0.6,0.2,0.2,0.8,23.0,2.114567948671441,-0.2282202774610018,-0.7761795400547666,-1.6937630238150052,5.788670377260926,-1.0,1.4,0.39999999999999997,0.3999999999999999,0.0,0.0,-0.20000000000000007,0.0
2012-09-07,Azerbaijan,Israel,1.0,1.0,DRAW,0,False,1.6,1.2,0.8,0.6,-0.2,-0.1,0.6,0.4,0.0,0.6,23.0,3.973814066865743,-2.578516886976057,0.0079624798252289,0.0138721786736675,1.2,1.2,1.6,0.2,-0.8,-0.5,0.2,0.0,0.0,0.6,23.0,3.102340779303693,3.959941888192076,-0.0079624798252289,-0.0138721786736675,0.01387217867366708,0.40000000000000013,0.6000000000000001,-0.6,0.0,-0.8,0.4,0.0,0.0
2012-09-07,Argentina,Paraguay,3.0,1.0,Argentina,1,False,3.0,3.2,1.2,0.2,2.2,1.2,0.0,0.8,0.4,0.0,23.0,8.609152123952724,8.148040273797614,5.615550581183064,6.449892151626786,2.0,1.6,1.4,0.4,-0.4,-0.1,0.0,0.2,0.0,0.6,23.0,6.328451182163226,2.159259972325938,-5.615550581183064,-6.449892151626786,6.449892151626786,1.0,2.6,0.20000000000000007,1.6,-0.19999999999999996,0.6000000000000001,-0.6,0.0
2012-09-07,Antigua and Barbuda,Guatemala,1.0,3.0,Guatemala,2,False,0.8,0.4,2.0,0.2,-1.8,0.9,0.6,0.0,0.0,1.0,87.0,0.6350461887373188,-2.291882050123744,-2.2907193282222185,-6.434338534712282,1.0,1.2,1.4,0.2,0.0,0.0,0.2,0.2,0.0,0.8,23.0,4.142456484588538,1.712435211912336,2.2907193282222185,6.434338534712282,-1.0773890231750172,-0.19999999999999996,-1.8,-0.19999999999999996,-0.7999999999999999,0.6000000000000001,-0.2,0.19999999999999996,64.0
2012-09-07,Andorra,Hungary,0.0,5.0,Hungary,2,False,0.8,0.0,2.6,0.2,-3.2,-2.4,1.0,0.0,0.0,1.0,24.0,-3.2750493998315293,-2.2461485637533167,-3.435992985937212,-8.473694682524886,0.8,1.0,1.0,0.2,1.2,1.3,0.2,0.0,0.0,0.8,23.0,3.70853112209696,5.198645282693357,3.435992985937212,8.473694682524886,-8.473694682524886,0.0,-4.4,-0.8,-1.0,1.6,0.0,0.19999999999999996,1.0
2012-09-07,Albania,Cyprus,3.0,1.0,Albania,1,False,1.4,0.8,0.6,0.6,0.6,-0.2,0.4,0.0,0.0,0.8,23.0,-0.2549649360228914,3.6041882429624903,0.3798339994218878,1.3295627887004993,0.8,0.6,2.0,0.2,-1.2,-1.4,0.4,0.0,0.0,1.0,23.0,1.1511534540949984,-1.5845277247233909,-0.3798339994218878,-1.3295627887004993,1.3295627887004995,0.5999999999999999,1.7999999999999998,-0.19999999999999996,0.20000000000000007,-1.4,0.0,-0.19999999999999996,0.0
2012-09-07,Kuwait,Uzbekistan,0.0,3.0,Uzbekistan,2,False,1.6,0.8,1.4,0.4,-0.8,-0.6,0.4,0.0,0.0,0.8,74.0,1.3392631389538967,2.431573551487687,0.0182857384094472,0.0456055545533673,1.6,0.6,0.8,0.4,0.2,0.1,0.4,0.0,0.0,1.0,23.0,2.3859679969343195,0.7818253511747044,-0.0182857384094472,-0.0456055545533673,0.5574377877791923,0.0,-1.0,0.0,0.20000000000000007,0.5999999999999999,0.0,-0.19999999999999996,51.0
2012-09-07,Bermuda,Puerto Rico,1.0,2.0,Puerto Rico,2,True,2.0,1.6,1.2,0.0,0.4,-0.6,0.0,0.0,0.0,0.4,298.0,-2.5329230749399483,-1.7447351325800673,1.2309592843202857,2.6095389901673336,1.2,1.2,1.8,0.0,-0.2,0.5,0.2,0.2,0.0,0.8,23.0,3.0802214653044926,-4.354274122747401,-1.2309592843202857,-2.6095389901673336,2.6095389901673336,0.8,0.6000000000000001,0.19999999999999996,0.40000000000000013,-0.6000000000000001,-0.2,-0.4,275.0
2012-09-07,Cuba,Honduras,0.0,3.0,Honduras,2,False,1.0,0.0,1.4,0.0,-1.8,-2.5,1.0,0.0,0.0,1.0,87.0,0.1465158852396194,-1.024167431039772,-1.672450563632642,-4.17798582356242,1.0,0.8,0.8,0.4,0.6,0.3,0.6,0.2,0.0,0.8,87.0,3.193176980049813,4.324501708802039,1.672450563632642,4.17798582356242,-4.17798582356242,0.0,-2.4,-0.2,-0.8,0.5999999999999999,-0.2,0.19999999999999996,0.0
2012-09-07,Armenia,Malta,1.0,0.0,Armenia,1,False,1.8,1.4,1.2,0.2,0.8,1.1,0.4,0.4,0.0,0.6,23.0,3.381940668777918,2.322962905973114,0.7548894505346269,2.5250948858026883,2.2,1.4,1.4,0.2,0.2,-0.4,0.4,0.2,0.0,0.4,24.0,-0.2021319798295743,-0.4910247542317597,-0.7548894505346269,-2.5250948858026883,3.8729654230096777,-0.40000000000000013,0.6000000000000001,0.0,0.0,-0.19999999999999996,0.2,0.19999999999999996,-1.0
2012-09-07,Iceland,Norway,2.0,0.0,Iceland,1,False,1.4,1.6,2.2,0.2,0.2,-0.7,0.0,0.0,0.0,0.4,23.0,0.6570669881607926,5.40239251255163,-2.228709758508105,-4.647555285094842,1.6,1.4,1.0,0.4,-0.2,-0.2,0.2,0.2,0.0,0.6,23.0,3.105111604089823,5.304622273255634,2.228709758508105,4.647555285094842,-4.647555285094842,-0.20000000000000018,0.4,0.4,0.20000000000000018,1.2000000000000002,-0.2,-0.19999999999999996,0.0
2012-09-07,Jamaica,United States,2.0,1.0,Jamaica,1,False,1.6,1.0,0.8,0.4,0.6,0.7,0.4,0.0,0.0,0.6,23.0,3.8639332158714335,3.4970593499972997,-0.9316737949822848,-1.4073131092248814,1.4,1.2,1.2,0.4,0.4,0.6,0.2,0.2,0.0,0.8,23.0,3.2932010474647138,5.271246325096315,0.9316737949822848,1.4073131092248814,-1.4073131092248814,0.20000000000000018,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.3999999999999999,-0.2,-0.20000000000000007,0.0
2012-09-07,Finland,France,0.0,1.0,France,2,False,1.6,2.0,2.0,0.0,0.2,-0.2,0.0,0.4,0.0,0.4,23.0,5.499477862352306,3.345613260930617,1.116910489345864,1.6419912163011323,1.0,0.6,1.0,0.4,-0.2,0.7,0.6,0.0,0.0,0.8,23.0,7.91504380311662,3.857486646051173,-1.116910489345864,-1.6419912163011323,1.6419912163011325,0.6000000000000001,0.4,0.8,1.4,1.0,0.4,-0.4,0.0
2012-09-07,Faroe Islands,Germany,0.0,3.0,Germany,2,False,1.4,0.6,2.0,0.2,-2.4,-1.8,0.6,0.0,0.0,0.8,23.0,2.285254043908016,-4.473925146177558,-3.567049129704753,-8.891719803264188,2.2,2.0,1.8,0.0,0.6,0.4,0.0,0.2,0.2,0.4,23.0,4.417794657086628,4.70703032992083,3.567049129704753,8.891719803264188,-2.421776286012814,-0.8000000000000003,-3.0,-0.8,-1.4,0.19999999999999996,-0.2,0.4,0.0
2012-09-07,Estonia,Romania,0.0,2.0,Romania,2,False,1.8,0.6,2.0,0.4,-1.0,-1.3,0.4,0.0,0.0,1.0,23.0,3.2920112034651394,-0.5853155269920858,-1.2961490711992214,-2.061160457117116,1.4,1.8,1.0,0.6,0.4,0.7,0.2,0.4,0.2,0.6,23.0,5.745411085255419,5.353171660582255,1.2961490711992214,2.061160457117116,-2.061160457117116,0.40000000000000013,-1.4,-0.2,-1.2000000000000002,1.0,-0.4,0.4,0.0
2012-09-07,England,Moldova,5.0,0.0,England,1,False,2.0,1.4,0.8,0.4,1.6,1.0,0.2,0.2,0.0,0.6,23.0,5.629077592906506,6.476276431477331,3.871655055788033,8.027063507249014,0.6,0.0,1.6,0.4,-2.2,-1.5,1.0,0.0,0.0,1.0,23.0,-1.5507870757716842,-2.019410579553986,-3.871655055788033,-8.027063507249014,7.648488172460492,1.4,3.8000000000000003,0.6,1.4,-0.8,0.2,-0.4,0.0
2012-09-07,Greece,Latvia,2.0,1.0,Greece,1,False,1.6,1.6,1.8,0.2,0.0,-0.1,0.0,0.2,0.0,0.6,23.0,5.481948842887909,5.327938955950961,1.3945042375929977,2.2834515051529896,1.6,1.2,0.8,0.4,0.2,0.2,0.6,0.2,0.2,0.8,23.0,3.044487450797971,3.269743536957168,-1.3945042375929977,-2.2834515051529896,2.2122053059307407,0.0,-0.2,0.6000000000000001,0.40000000000000013,1.0,0.0,-0.20000000000000007,0.0
2012-09-07,El Salvador,Guyana,2.0,2.0,DRAW,0,False,1.2,0.8,1.8,0.2,-0.4,-0.1,0.4,0.0,0.0,0.8,23.0,6.3444279687061975,0.6513231530327452,3.429826789687289,6.837263054074192,1.0,0.2,2.4,0.0,-2.0,-1.3,0.8,0.0,0.0,1.0,23.0,-2.104590260136631,-0.4928350853679945,-3.429826789687289,-6.837263054074192,6.837263054074192,0.19999999999999996,1.6,0.2,0.6000000000000001,-0.5999999999999999,0.0,-0.19999999999999996,0.0
2012-09-08,Scotland,Serbia,0.0,0.0,DRAW,0,False,1.6,1.6,2.2,0.0,-0.2,0.0,0.0,0.2,0.0,0.6,24.0,4.556579567835208,1.3740030727832686,1.2620891345909035,2.5337356532976028,0.6,0.2,1.2,0.4,-1.0,-0.8,0.8,0.0,0.0,1.0,24.0,0.731109130695633,2.0228439145376047,-1.2620891345909035,-2.5337356532976028,2.5337356532976036,1.0,0.8,0.8,1.4000000000000001,1.0000000000000002,0.2,-0.4,0.0
2012-09-08,Uganda,Zambia,0.0,1.0,Zambia,2,False,0.6,1.6,0.8,0.4,0.6,0.2,0.2,0.2,0.2,0.6,13.0,6.1409525109992105,0.1624554348554314,-0.4937675382972573,-1.6897997454148843,2.2,1.4,0.8,0.4,0.2,0.8,0.2,0.2,0.0,0.6,24.0,1.852255180270316,4.289704867758634,0.4937675382972573,1.6897997454148843,1.8512476432405762,-1.6,0.39999999999999997,0.19999999999999996,0.20000000000000018,0.0,0.0,0.0,-11.0
2012-09-08,Sierra Leone,Tunisia,2.0,2.0,DRAW,0,False,1.6,1.6,2.0,0.0,-0.2,-0.4,0.4,0.2,0.2,0.4,84.0,3.473269985472691,-1.2477027172771455,0.0468735840989653,0.0924699814517611,1.8,2.6,1.2,0.0,1.4,0.7,0.0,0.4,0.2,0.2,24.0,3.928347423400616,3.38080000402093,-0.0468735840989653,-0.0924699814517611,0.09246998145176111,-0.19999999999999996,-1.5999999999999999,-0.4,-1.0,0.8,-0.2,0.2,60.0
